ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000010620405;12,4012498229742;9961;6669;126;127;377,104277529;376,821153646337
6800110000000013150107;5,6740739584705;15279;9998;9;13;130,819811077;159,986185519924
6800110000000001010322;30,7801281366593;7501;5068;141;85;279,877761148;668,464005240878
6800110000000001900131;16,6937928947909;12598;8462;150;119;214,209009927;320,319407520559
6800110000000002770151;26,8662070570321;11745;7829;193;153;534,148051678;340,795877831586
6800110000000002850614;62,2596773639802;956;625;219;216;750,45071908;805,434867310783
6800110000000005270616;10,4952381754678;10053;6888;8;12;163,117281637;309,184186939434
6800110000000007980317;11,7547619323882;9256;6148;3;2;545,369434389;509,735144856466
6800110000000012430239;2,30333330631256;4330;2904;12;12;590,279873467;189,333546176716
6800110000000013190307;6,28415836408587;14379;9769;6;13;149,429948405;123,234827521623
6800110000000015020411;25,052040635323;2146;1302;44;256;1053,17074588;368,826890621989
6800110000000001010312;18,6365669262943;13730;9382;206;86;259,285924961;215,026579347148
6800110000000001010437;20,3689287466662;15473;10628;127;74;259,05607574;149,499269166803
6800110000000001020301;21,1613281108439;13548;9254;109;61;187,808273441;225,183451278524
6800110000000010820919;27,4512196808327;4547;2825;610;623;769,870428345;913,518334235305
6800110000000004230111;20,1166666596191;15070;10294;510;469;131,958974363;140,099553197125
6800110000000005270204;8,61318686899248;11402;7859;9;7;356,90397956;261,625252844642
6800110000000004750159;17,3026923106267;9568;6582;463;405;471,154774658;411,852227649871
6800110000000005260125;28,0575007915497;4984;3572;19;26;539,666068374;346,558657839877
6800110000000006510129;8,03474584474402;7849;5478;4;3;290,964373079;561,641579678039
6800110000000008550106;16,3902062005603;10938;7523;97;76;232,316217029;202,030875399932
6800110000000011960212;9,04561404439441;6774;4540;3;11;875,247332409;844,656579893068
6800110000000013170209;9,58579539981755;8844;6192;6;14;160,795906254;289,50370930729
6800110000000013130310;1,14305555727333;14267;10687;2;6;34,5303810391;536,105644836607
6800110000000013340112;12,464000193278;14704;9934;4;12;112,631043475;388,447364513065
6800110000000001020626;32,8480461295694;12859;8347;100;99;340,880383598;476,132574998859
6800110000000001900432;35,5407992076874;11487;7737;140;121;278,665662955;476,511898002257
6800110000000002800202;24,4274569977226;12144;8224;423;217;220,851623845;61,7955633821866
6800110000000003200406;4,93478264400493;15436;10427;5;7;95,8360147392;298,547686491058
6800110000000003200509;9,21931829337369;14178;9571;5;7;78,2455662694;371,747653165182
6800110000000005280306;12,1147059566834;12518;8639;32;49;174,175376814;266,106895703321
6800110000000010820620;30,4087297923508;13827;9146;765;306;225,026237046;280,436496754766
6800110000000012370206;3,89702372155374;15722;11522;9;10;45,3303155983;249,051279792297
6800110000000012430628;10,3127453427981;4064;2611;23;24;737,9760217;952,519581287823
6800110000000012410101;3,97499993443489;5132;3760;3;3;250,878955958;944,805175285988
6800110000000012420104;3,35714283840997;4159;2921;13;12;447,665807512;521,481001947832
6800110000000014100317;25,9936177527651;4228;2906;26;16;317,68272407;234,805275351543
6800110000000014110138;20,647841320621;13811;9403;148;118;610,153400717;229,610768683796
6800110000000005670121;11,169444349077;4844;3335;3;5;98,6234956988;417,765157523314
6800110000000001880307;35,908332824707;4548;3070;111;70;141,562156962;866,896127516479
6800110000000002770138;44,8790991013167;10807;7169;159;134;530,67415505;362,520590983393
6800110000000002030508;25,3612036526945;15756;10952;109;75;154,987210205;126,916066904417
6800110000000002780106;40,6894849492757;14718;10199;107;72;34,4867236584;131,658149174231
6800110000000005280118;12,5152172536954;9691;6536;40;59;126,75988001;253,488165286331
6800110000000004230308;19,9972791120309;14901;10275;466;432;129,617128055;213,912278992485
6800110000000011950147;7,59285714569546;16114;10671;14;5;175,06676047;382,492212910732
6800110000000011960520;16,7797619083098;5215;3504;3;41;1018,28621516;1162,04699509162
6800110000000012400124;2,43857141222273;2103;1489;3;1;143,549869482;1171,47925573474
6800110000000014110348;22,1454919674357;10081;6863;164;133;749,297792012;222,087798747581
6800110000000015020413;27,3430004119873;2247;1351;53;243;892,21187728;458,281262475991
6800110000000015020518;62,9896954334419;9583;6227;798;525;411,529882795;984,984498683181
6800110000000001020608;21,1477441868388;14177;9295;94;98;300,732128752;510,269999048982
6800110000000001020642;19,7666668864184;14055;9227;94;90;233,862491528;523,45662753249
6800110000000002030105;32,0276781533446;13909;9510;136;102;514,651473892;278,228187362525
6800110000000002850208;34,9643417698468;9392;6269;442;229;406,187809141;210,541012298823
6800110000000008550103;16,0559521757421;12557;8687;129;121;205,183663186;126,925172450027
6800110000000010640127;3,72074468528971;15350;10218;24;17;308,159991195;296,597128596832
6800110000000011000142;38,5844827808183;6541;4192;113;201;966,250752596;435,707810242771
6800110000000011950226;15,1594823840363;16638;11120;4;12;370,212985673;435,244587789486
6800110000000013330206;1,43333334167798;18247;12984;2;5;41,1088390988;591,42353548328
6800110000000014100345;15,5583329863018;2256;1506;4;1;53,5746465533;394,225118954943
6800110000000015020713;29,1308984796653;5808;3809;766;481;588,819150294;1150,99425427569
6800110000000004750149;19,5774836342856;13432;9183;466;418;379,93944153;317,062681292592
6800110000000007420522;4,50294116468114;21859;15198;25;21;322,049344767;217,668234190335
6800110000000012390152;1,81916666328907;5982;4444;2;2;83,1056654634;708,477775218066
6800110000000012430307;2,95689655994547;3753;2479;9;11;503,272864052;347,364814456008
6800110000000013090332;9,06538473642789;1802;1207;3;1;119,711108186;481,772857589913
6800110000000014110313;17,4612001571655;11319;7727;160;131;738,24685447;66,7203865843509
6800110000000001010201;17,5678860550004;13165;8931;158;88;266,242144802;482,869557717246
6800110000000002030316;30,8701219093509;15317;10606;136;81;362,247318509;234,968281377023
6800110000000004240102;15,0850960726921;14168;9817;100;121;158,844544864;84,5766969132398
6800110000000005270226;10,8626761268562;8927;6154;5;5;500,638696425;97,2527649474029
6800110000000005260114;24,459091200973;4431;3125;14;14;540,660134219;693,647576187095
6800110000000006360202;2,50795454540375;13918;9952;8;11;116,157017863;367,523057014899
6800110000000007420827;4,85783581936093;20909;14335;10;12;166,979462891;412,319354737443
6800110000000008560166;17,0826919202621;19915;13852;61;47;376,241820003;203,036838111315
6800110000000011960411;10,8362498082221;4969;3337;2;32;1138,71979227;1048,74069799815
6800110000000013130107;1,68988765056214;14483;10277;3;3;133,030327229;534,379611482669
6800110000000001880403;56,8559531768163;8059;5221;213;246;143,211184524;78,9484311086829
6800110000000001020707;26,6552638989642;13274;9028;123;80;145,719070993;347,3800317205
6800110000000004210209;23,2912786062374;5917;4138;140;138;355,132498488;308,744066738458
6800110000000003200404;10,0593751107032;12955;8770;7;8;162,047598121;442,581190979387
6800110000000009440306;8,49133334477743;8929;6007;6;5;263,948379667;539,561186723065
6800110000000004180301;17,1666667219521;6407;4537;10;14;56,2192624666;157,573483298298
6800110000000005270614;20,8179100645122;10759;7383;10;13;360,737921021;274,388931055472
6800110000000004740151;38,5861845800751;5085;3450;167;131;493,271748512;637,098125117261
6800110000000006510107;10,1836065894268;7907;5441;3;3;316,078783742;491,284509417999
6800110000000006580103;4,72876716609279;10159;7228;19;13;95,5124410155;269,444484719319
6800110000000009440213;21,509523453457;12290;8323;7;5;206,604103381;251,477819596656
6800110000000011950130;19,0568178065799;12681;8348;15;6;263,995156471;699,929400044895
6800110000000012420208;5,87187491171062;3893;2715;14;13;444,950969336;419,632945424138
6800110000000001880226;30,2968254543486;6055;3900;190;220;342,885576165;423,334303191301
6800110000000003070107;13,3801206508315;10627;7202;11;23;150,779783909;213,067775592048
6800110000000004210510;8,18767117964078;2732;1880;3;7;377,867924425;394,218366865798
6800110000000005670224;7,9613333717982;7724;5311;6;7;198,303432766;204,219481614762
6800110000000007970303;5,5586956894916;5950;3887;2;2;863,516573827;419,237859069485
6800110000000009440333;22,7554218934243;12520;8403;5;6;129,630664894;346,939084154464
6800110000000004220115;34,1524275205668;7856;5395;444;399;432,561935931;393,220541924147
6800110000000005270412;8,11623372660055;11183;7724;8;6;533,421709386;73,6258997450843
6800110000000005260202;15,1639536092448;5636;3976;15;22;503,366395267;470,219037973709
6800110000000005290303;16,2369234250142;5202;3511;3;5;201,344884086;99,6572022830113
6800110000000006580104;8,78092096010713;9854;7011;16;12;72,436572579;324,087872415533
6800110000000007980106;16,5921048490625;6385;4315;1;2;850,639712483;75,4553694389822
6800110000000007420208;5,41644735987249;19040;13191;29;22;281,270369442;425,637141258245
6800110000000007540502;6,0868686717568;17196;11737;10;7;185,301411215;345,157165483829
6800110000000010820309;5,76566265649106;11046;7816;9;3;338,203927923;391,856599499263
6800110000000011950104;3,82987012414189;12527;8282;21;12;202,309199806;444,563697251904
6800110000000015020162;37,0288243434008;6675;4311;260;295;258,35424295;766,884703248501
6800110000000001880433;41,6112367222818;8528;5534;208;233;70,4789343273;144,97288788329
6800110000000002850418;48,958392298305;9472;6414;458;255;205,912852493;266,907320058997
6800110000000003070303;21,385028191879;17459;11785;81;57;403,849849067;105,836506188465
6800110000000004230304;18,5868644694151;14365;9870;248;252;205,600303389;36,3204689431229
6800110000000004740144;42,3693185430585;9802;6720;544;491;437,375104393;495,476482846734
6800110000000005270413;11,8021124718894;10759;7432;8;6;529,571243215;86,288361820864
6800110000000005290508;5,60571432113647;9279;6358;28;33;51,937665495;299,413593091905
6800110000000007540504;7,77978726777625;16047;10976;11;7;204,442952186;406,339677151483
6800110000000013190302;4,73137256824503;16487;10935;7;10;105,502889458;238,459329462859
6800110000000001900127;15,8521428448813;11698;7875;156;115;273,956839783;291,264544330985
6800110000000002850330;38,6923916141192;11855;7947;344;183;348,801997614;409,783568525558
6800110000000003080210;3,65219779034237;14545;9436;11;18;70,6340606227;306,599818711153
6800110000000004740149;39,5677215026904;5232;3539;188;143;489,528798732;614,7275104512
6800110000000010820211;2,32499999435324;5955;4202;6;0;221,304363042;111,404317105688
6800110000000002770131;30,1680557363563;11299;7564;177;144;392,024580124;193,226360830402
6800110000000002780312;14,9766543805599;14189;9868;138;80;321,302041292;33,2623428231344
6800110000000011950308;6,24327728828462;18774;12483;14;7;252,186460813;302,017257980552
6800110000000012930404;4,12575759851571;7770;5163;3;4;430,716801002;210,460405009348
6800110000000014100213;6,7767442631167;8734;5993;5;3;222,977227749;270,074188307776
6800110000000002780302;28,8242243934971;14618;10138;133;78;343,854435756;112,712099196626
6800110000000004220122;16,4965908391909;6669;4639;254;241;287,840509911;378,696058623766
6800110000000004750168;41,365646667221;14722;10135;441;403;142,232137852;143,664860624805
6800110000000007980101;11,6972223255369;8547;5736;3;3;805,86194587;302,527335124174
6800110000000007540303;11,6147439623108;17202;11648;11;15;176,528650722;216,875701777961
6800110000000010820829;32,3854274971401;14375;9402;2029;1266;351,302323427;491,59834292741
6800110000000011940626;26,2972476405835;8658;5510;1499;993;700,182165487;407,48842970162
6800110000000011950411;8,99062503625949;11769;7842;3;11;484,576269313;563,456343565774
6800110000000011940805;15,2077347593413;12822;8266;1943;1279;517,373866812;538,955798495897
6800110000000013190104;6,83804345778797;7493;5255;8;12;301,015558407;266,213058029465
6800110000000013130307;1,25065789793275;14257;10608;2;6;47,286563565;469,819638904406
6800110000000006580408;4,2661290312967;8974;6301;18;16;491,383050104;71,36653888203
6800110000000007980116;25,8468745797873;6251;4187;1;2;736,094325965;156,211400391486
6800110000000007540633;7,50608112199886;11468;7554;3;2;453,930448564;377,642209616806
6800110000000007970208;15,9017548163732;7199;4731;2;2;803,277295501;521,493812103062
6800110000000013340303;4,45970148259579;16204;10946;4;13;92,4325974728;203,866543396401
6800110000000014110304;16,5748032171895;11591;7899;151;123;704,226669615;178,507855502483
6800110000000015020708;15,8799999952316;3088;2030;446;279;897,85768948;1158,45155106864
6800110000000002800701;22,4351008576576;12471;8570;388;201;161,741672595;191,600050082561
6800110000000003310210;3,56084339984928;18711;12669;4;5;98,6637200821;149,996023765874
6800110000000005280305;7,6392044167627;12380;8510;32;49;202,299672459;201,969889378687
6800110000000012390155;1,72589285591883;7913;5925;1;2;360,085244787;1015,92321902844
6800110000000013150402;3,6698794867619;16247;11112;7;4;50,0327745414;401,860118755293
6800110000000015020238;33,4210839544434;5361;3516;701;452;656,719588834;1097,17310141927
6800110000000002800808;35,8156444836248;10399;7110;442;257;29,3721411478;291,150892401961
6800110000000003070208;20,2807229383882;15257;10380;104;70;320,353329918;200,290106084466
6800110000000007420147;2,60099009520347;20608;13969;9;12;270,336370521;222,184045855101
6800110000000010620410;6,15238095961866;9627;6529;85;94;375,487580905;307,462062778626
6800110000000009630133;20,8970590523061;12368;8551;8;6;23,1526853295;129,464460024675
6800110000000009630205;11,3992646248902;10707;7503;7;11;143,392561134;41,8076907351341
6800110000000010820108;2,34888888067669;6264;4487;8;7;89,0661864593;308,669450685737
6800110000000011950306;7,39180333057388;18612;12422;15;14;300,099715746;398,287810493177
6800110000000012680117;1,56379310015974;1295;913;1;0;341,937648058;1147,76947271272
6800110000000013170211;11,2016304083492;10950;7509;7;19;130,048118301;180,105505520267
6800110000000015020520;27,6799109503627;8476;5531;731;451;397,403204938;855,993382238355
6800110000000002030402;26,276053231338;15598;10857;143;86;273,019266745;150,096687872556
6800110000000002850229;22,0659722586473;11735;7891;422;214;350,520253812;358,968760247611
6800110000000005700237;11,9204917755283;8917;6169;5;19;173,29354761;339,548652282855
6800110000000008560143;19,1633538555655;16560;11571;144;121;207,398491413;128,295897938191
6800110000000011940536;8,64748202060624;17284;11549;759;254;183,129191869;179,670667582024
6800110000000014110437;14,7936892972409;8971;6095;168;138;907,36460872;182,75582533236
6800110000000014100359;31,9924239389824;2163;1505;36;35;657,430591674;453,882225521245
6800110000000015020830;36,7804352615191;4961;3182;202;202;237,623321469;316,194431522954
6800110000000001010204;18,0161537280449;14564;10017;153;79;364,379333222;363,240273629828
6800110000000003200311;5,66790124884358;6344;4376;7;9;254,38695226;629,896405376289
6800110000000004230157;60,1124067665043;10066;6927;526;471;418,896442131;462,269052884355
6800110000000005290310;14,477325743021;10450;7129;36;43;105,529971278;207,732290511877
6800110000000007540630;12,4423075387111;9458;6316;1;0;261,007504125;350,467189031951
6800110000000008560153;25,5108699277691;17678;12419;83;61;245,750104555;168,451021346275
6800110000000010820204;2,26025640200346;5893;4156;6;1;197,515623359;145,213166708256
6800110000000011940549;30,7561290646753;15124;9988;1207;528;332,701850617;205,206126593769
6800110000000015020115;58,0486479522409;10596;6844;865;612;278,696626078;848,54448431919
6800110000000001880324;44,6078437590132;4929;3333;111;70;61,2621159329;823,506384232695
6800110000000002030424;29,8335935287178;16553;11483;134;82;260,647006878;176,761844350547
6800110000000002780204;42,9419141038935;14944;10350;107;75;25,6355242943;111,193799510885
6800110000000003070211;26,1485574612251;17089;11563;117;77;401,539511284;172,331828622258
6800110000000006510108;6,71129034411523;7536;5162;3;3;344,060296522;456,292755700147
6800110000000006360505;3,63444444338481;11890;8346;4;4;109,016106697;140,95179810459
6800110000000007980111;15,0388888451788;6748;4532;1;2;742,465982108;125,99973589893
6800110000000009630103;8,48424658056808;15079;10147;8;5;183,835125755;338,44489174946
6800110000000011940213;16,2070921308605;14506;9640;1257;601;270,274712386;165,637903454402
6800110000000012430632;9,80416689890747;3951;2531;23;23;691,537395793;870,348695564897
6800110000000013150408;8,91941166379872;17635;12043;6;3;47,567762045;271,140132318229
6800110000000014110407;30,7979158908129;8530;5787;164;133;940,259633654;207,47934052918
6800110000000002760228;43,2940472080594;2578;1629;238;158;545,221148482;444,26486345805
6800110000000008550112;18,644767075084;10384;7169;66;44;293,231049512;286,385413295006
6800110000000010640112;2,40892857313156;12329;8423;13;17;122,342026343;223,272849455845
6800110000000011950423;5,57686566594821;8220;5486;3;10;635,172144478;591,974916588303
6800110000000012930129;9,30462957863455;12460;8224;9;6;111,389708033;293,567110965089
